title,url,page_count,published_date,system,modified_date,price,softcover,hardcover,premium,pdf,color,product,Greg Stafford,number of authors,number of artists
"Deck of Dungeon Illumination 2, Systemless RPG Support by Philip Reed",https://www.drivethrurpg.com/en/product/459937/deck-of-dungeon-illumination-2-systemless-rpg-support-by-philip-reed,52.0,11/28/23,"D&D-OGL, Old-School Revival (OSR)","Dec 26, 2023",4.95,0,0,0,1,0,PDF,0,1,0
"Deck of Dungeon Illumination 2, Systemless RPG Support by Philip Reed",https://www.drivethrurpg.com/en/product/459937/deck-of-dungeon-illumination-2-systemless-rpg-support-by-philip-reed,52.0,11/28/23,"D&D-OGL, Old-School Revival (OSR)","Dec 26, 2023",19.95,0,0,1,0,0,Premium US Poker Card(s) in Tuckbox,0,1,0
"Deck of Dungeon Illumination 2, Systemless RPG Support by Philip Reed",https://www.drivethrurpg.com/en/product/459937/deck-of-dungeon-illumination-2-systemless-rpg-support-by-philip-reed,52.0,11/28/23,"D&D-OGL, Old-School Revival (OSR)","Dec 26, 2023",24.9,0,0,1,1,0,PDF + Premium US Poker Card(s) in Tuckbox,0,1,0
Bottomless Pit of Zorth,https://www.drivethrurpg.com/en/product/378555/bottomless-pit-of-zorth,54.0,2/2/22,"1e (AD&D), 2e (AD&D), Basic/BECMI or OD&D, OSRIC, Labyrinth Lord, Swords & Wizardry, Old-School Essentials","Mar 22, 2022",7.5,0,0,0,0,0,Multiple Formats,0,1,1
Bottomless Pit of Zorth,https://www.drivethrurpg.com/en/product/378555/bottomless-pit-of-zorth,54.0,2/2/22,"1e (AD&D), 2e (AD&D), Basic/BECMI or OD&D, OSRIC, Labyrinth Lord, Swords & Wizardry, Old-School Essentials","Mar 22, 2022",13.0,1,0,0,0,0,"Softcover, B&W Book (8.5"" x 11"")",0,1,1
Bottomless Pit of Zorth,https://www.drivethrurpg.com/en/product/378555/bottomless-pit-of-zorth,54.0,2/2/22,"1e (AD&D), 2e (AD&D), Basic/BECMI or OD&D, OSRIC, Labyrinth Lord, Swords & Wizardry, Old-School Essentials","Mar 22, 2022",19.0,0,1,0,0,0,"Hardcover, B&W Book (8.5"" x 11"")",0,1,1
Bottomless Pit of Zorth,https://www.drivethrurpg.com/en/product/378555/bottomless-pit-of-zorth,54.0,2/2/22,"1e (AD&D), 2e (AD&D), Basic/BECMI or OD&D, OSRIC, Labyrinth Lord, Swords & Wizardry, Old-School Essentials","Mar 22, 2022",20.5,1,0,0,1,0,"PDF + Softcover, B&W Book (8.5"" x 11"")",0,1,1
Bottomless Pit of Zorth,https://www.drivethrurpg.com/en/product/378555/bottomless-pit-of-zorth,54.0,2/2/22,"1e (AD&D), 2e (AD&D), Basic/BECMI or OD&D, OSRIC, Labyrinth Lord, Swords & Wizardry, Old-School Essentials","Mar 22, 2022",26.5,0,1,0,1,0,"PDF + Hardcover, B&W Book (8.5"" x 11"")",0,1,1
Axioms Compendium Volume 2: 9 - 16,https://www.drivethrurpg.com/en/product/422743/axioms-compendium-volume-2-9-16,162.0,1/9/23,3.x/d20/OGL,"Jan 9, 2023",10.0,0,0,0,1,0,Watermarked PDF,0,10,4
Axioms Compendium Volume 2: 9 - 16,https://www.drivethrurpg.com/en/product/422743/axioms-compendium-volume-2-9-16,162.0,1/9/23,3.x/d20/OGL,"Jan 9, 2023",25.0,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,10,4
Axioms Compendium Volume 2: 9 - 16,https://www.drivethrurpg.com/en/product/422743/axioms-compendium-volume-2-9-16,162.0,1/9/23,3.x/d20/OGL,"Jan 9, 2023",35.0,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,10,4
The Shadow Over Innsmouth,https://www.drivethrurpg.com/en/product/478787/the-shadow-over-innsmouth,32.0,4/26/24,"5e-compatible, Black Flag Roleplaying","Apr 25, 2024",,0,0,0,1,0,PDF,0,1,10
Low Fantasy Gaming Companion,https://www.drivethrurpg.com/en/product/294537/low-fantasy-gaming-companion,166.0,3/28/20,"Dungeons & Dragons, Old-School Revival (OSR)","Mar 21, 2020",14.95,0,0,0,1,0,Watermarked PDF,0,1,1
Low Fantasy Gaming Companion,https://www.drivethrurpg.com/en/product/294537/low-fantasy-gaming-companion,166.0,3/28/20,"Dungeons & Dragons, Old-School Revival (OSR)","Mar 21, 2020",39.95,1,0,1,0,1,"Softcover, Premium Color Book (8.5"" x 11"")",0,1,1
Low Fantasy Gaming Companion,https://www.drivethrurpg.com/en/product/294537/low-fantasy-gaming-companion,166.0,3/28/20,"Dungeons & Dragons, Old-School Revival (OSR)","Mar 21, 2020",49.95,0,1,1,0,1,"Hardcover, Premium Color Book (8.5"" x 11"")",0,1,1
Low Fantasy Gaming Companion,https://www.drivethrurpg.com/en/product/294537/low-fantasy-gaming-companion,166.0,3/28/20,"Dungeons & Dragons, Old-School Revival (OSR)","Mar 21, 2020",54.9,1,0,1,1,1,"PDF + Softcover, Premium Color Book (8.5"" x 11"")",0,1,1
Low Fantasy Gaming Companion,https://www.drivethrurpg.com/en/product/294537/low-fantasy-gaming-companion,166.0,3/28/20,"Dungeons & Dragons, Old-School Revival (OSR)","Mar 21, 2020",64.9,0,1,1,1,1,"PDF + Hardcover, Premium Color Book (8.5"" x 11"")",0,1,1
GAZ8 The Five Shires (Basic),https://www.drivethrurpg.com/en/product/16980/gaz8-the-five-shires-basic,96.0,8/12/14,"Classic D&D/AD&D, Basic/BECMI or OD&D","Aug 11, 2014",4.99,0,0,0,1,0,Watermarked PDF,0,1,1
GAZ8 The Five Shires (Basic),https://www.drivethrurpg.com/en/product/16980/gaz8-the-five-shires-basic,96.0,8/12/14,"Classic D&D/AD&D, Basic/BECMI or OD&D","Aug 11, 2014",11.99,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,1,1
GAZ8 The Five Shires (Basic),https://www.drivethrurpg.com/en/product/16980/gaz8-the-five-shires-basic,96.0,8/12/14,"Classic D&D/AD&D, Basic/BECMI or OD&D","Aug 11, 2014",16.98,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,1,1
GAZ13 The Shadow Elves (Basic),https://www.drivethrurpg.com/en/product/16991/gaz13-the-shadow-elves-basic,96.0,10/14/14,"Classic D&D/AD&D, Basic/BECMI or OD&D","Mar 8, 2021",9.99,0,0,0,1,0,Watermarked PDF,0,2,2
GAZ13 The Shadow Elves (Basic),https://www.drivethrurpg.com/en/product/16991/gaz13-the-shadow-elves-basic,96.0,10/14/14,"Classic D&D/AD&D, Basic/BECMI or OD&D","Mar 8, 2021",22.0,1,0,1,0,1,"Softcover, Premium Color Book (8.5"" x 11"")",0,2,2
GAZ13 The Shadow Elves (Basic),https://www.drivethrurpg.com/en/product/16991/gaz13-the-shadow-elves-basic,96.0,10/14/14,"Classic D&D/AD&D, Basic/BECMI or OD&D","Mar 8, 2021",31.99,1,0,1,1,1,"PDF + Softcover, Premium Color Book (8.5"" x 11"")",0,2,2
Cute Creatures Compendium,https://www.drivethrurpg.com/en/product/414023/cute-creatures-compendium,69.0,12/1/22,5e-compatible,"Jan 14, 2023",9.95,0,0,0,1,0,PDF,0,2,1
Cute Creatures Compendium,https://www.drivethrurpg.com/en/product/414023/cute-creatures-compendium,69.0,12/1/22,5e-compatible,"Jan 14, 2023",25.95,0,1,1,0,1,"Hardcover, Premium Color Book (8.5"" x 11"")",0,2,1
Cute Creatures Compendium,https://www.drivethrurpg.com/en/product/414023/cute-creatures-compendium,69.0,12/1/22,5e-compatible,"Jan 14, 2023",13.95,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,2,1
Cute Creatures Compendium,https://www.drivethrurpg.com/en/product/414023/cute-creatures-compendium,69.0,12/1/22,5e-compatible,"Jan 14, 2023",35.9,0,1,1,1,1,"PDF + Hardcover, Premium Color Book (8.5"" x 11"")",0,2,1
Cute Creatures Compendium,https://www.drivethrurpg.com/en/product/414023/cute-creatures-compendium,69.0,12/1/22,5e-compatible,"Jan 14, 2023",23.9,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,2,1
Planar Compass Issue 1,https://www.drivethrurpg.com/en/product/307236/planar-compass-issue-1,,9/17/20,"Basic/BECMI or OD&D, Old-School Essentials","Feb 15, 2022",5.0,0,0,0,1,0,Watermarked PDF,0,2,1
Slumbering Ursine Dunes,https://www.drivethrurpg.com/en/product/140450/slumbering-ursine-dunes,66.0,11/25/14,"Basic/BECMI or OD&D, Labyrinth Lord","Nov 25, 2014",9.0,0,0,0,1,0,Watermarked PDF,0,1,1
Slumbering Ursine Dunes,https://www.drivethrurpg.com/en/product/140450/slumbering-ursine-dunes,66.0,11/25/14,"Basic/BECMI or OD&D, Labyrinth Lord","Nov 25, 2014",12.0,1,0,0,0,0,"Softcover, B&W Book (5.827"" x 8.268"" (A5))",0,1,1
Slumbering Ursine Dunes,https://www.drivethrurpg.com/en/product/140450/slumbering-ursine-dunes,66.0,11/25/14,"Basic/BECMI or OD&D, Labyrinth Lord","Nov 25, 2014",21.0,1,0,0,1,0,"PDF + Softcover, B&W Book (5.827"" x 8.268"" (A5))",0,1,1
Big Fuckin' Axe - A 5E SRD Hack,https://www.drivethrurpg.com/en/product/371017/big-fuckin-axe-a-5e-srd-hack,54.0,9/16/21,5e-compatible,"Oct 12, 2021",7.0,0,0,0,1,0,PDF,0,1,1
Big Fuckin' Axe - A 5E SRD Hack,https://www.drivethrurpg.com/en/product/371017/big-fuckin-axe-a-5e-srd-hack,54.0,9/16/21,5e-compatible,"Oct 12, 2021",9.99,1,0,0,0,0,"Softcover, B&W Book (6"" x 9"")",0,1,1
Big Fuckin' Axe - A 5E SRD Hack,https://www.drivethrurpg.com/en/product/371017/big-fuckin-axe-a-5e-srd-hack,54.0,9/16/21,5e-compatible,"Oct 12, 2021",16.99,1,0,0,1,0,"PDF + Softcover, B&W Book (6"" x 9"")",0,1,1
Stoneward Bound A Secret World Adventure,https://www.drivethrurpg.com/en/product/473580/stoneward-bound-a-secret-world-adventure,,4/20/24,Dungeons & Dragons,"Apr 6, 2024",10.0,0,0,0,1,0,PDF,0,1,0
Creature Codex for 5th Edition,https://www.drivethrurpg.com/en/product/252157/creature-codex-for-5th-edition,424.0,9/11/18,5e-compatible,"Sep 17, 2018",29.99,0,0,0,1,0,Watermarked PDF,0,11,16
CASTLE OLDSKULL - Game World Generator,https://www.drivethrurpg.com/en/product/202445/castle-oldskull-game-world-generator,356.0,1/9/17,"Classic D&D/AD&D, Old-School Revival (OSR)","May 2, 2017",2.99,0,0,0,1,0,Watermarked PDF,0,1,5
"Combat Banes 2, Even More Brutal and Unnecessary Combat Complications",https://www.drivethrurpg.com/en/product/468486/combat-banes-2-even-more-brutal-and-unnecessary-combat-complications,52.0,3/8/24,D&D-OGL,"Mar 7, 2024",4.95,0,0,0,1,0,PDF,0,2,0
"Combat Banes 2, Even More Brutal and Unnecessary Combat Complications",https://www.drivethrurpg.com/en/product/468486/combat-banes-2-even-more-brutal-and-unnecessary-combat-complications,52.0,3/8/24,D&D-OGL,"Mar 7, 2024",16.95,0,0,1,0,0,Premium US Poker Card(s) in Tuckbox,0,2,0
"Combat Banes 2, Even More Brutal and Unnecessary Combat Complications",https://www.drivethrurpg.com/en/product/468486/combat-banes-2-even-more-brutal-and-unnecessary-combat-complications,52.0,3/8/24,D&D-OGL,"Mar 7, 2024",21.9,0,0,1,1,0,PDF + Premium US Poker Card(s) in Tuckbox,0,2,0
Monsters of Murka Campaign Setting (5e),https://www.drivethrurpg.com/en/product/309974/monsters-of-murka-campaign-setting-5e,214.0,4/15/20,D&D-OGL,"May 4, 2020",24.99,0,0,0,1,0,Watermarked PDF,0,4,9
Monsters of Murka Campaign Setting (5e),https://www.drivethrurpg.com/en/product/309974/monsters-of-murka-campaign-setting-5e,214.0,4/15/20,D&D-OGL,"May 4, 2020",29.99,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,4,9
Monsters of Murka Campaign Setting (5e),https://www.drivethrurpg.com/en/product/309974/monsters-of-murka-campaign-setting-5e,214.0,4/15/20,D&D-OGL,"May 4, 2020",54.98,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,4,9
How to Write Adventure Modules That Don't Suck,https://www.drivethrurpg.com/en/product/182608/how-to-write-adventure-modules-that-don-t-suck,160.0,5/8/16,"Any system / system-agnostic, 4e/GSL","Sep 23, 2017",15.0,0,0,0,1,0,Watermarked PDF,0,17,0
Skyward Steel: Naval Campaigns for Stars Without Number,https://www.drivethrurpg.com/en/product/88169/skyward-steel-naval-campaigns-for-stars-without-number,59.0,2/4/11,"Classic D&D/AD&D, Dungeons & Dragons","Feb 4, 2011",9.99,0,0,0,1,0,PDF,0,1,1
Skyward Steel: Naval Campaigns for Stars Without Number,https://www.drivethrurpg.com/en/product/88169/skyward-steel-naval-campaigns-for-stars-without-number,59.0,2/4/11,"Classic D&D/AD&D, Dungeons & Dragons","Feb 4, 2011",19.99,1,0,0,0,0,"Softcover, B&W Book (8.5"" x 11"")",0,1,1
Skyward Steel: Naval Campaigns for Stars Without Number,https://www.drivethrurpg.com/en/product/88169/skyward-steel-naval-campaigns-for-stars-without-number,59.0,2/4/11,"Classic D&D/AD&D, Dungeons & Dragons","Feb 4, 2011",29.98,1,0,0,1,0,"PDF + Softcover, B&W Book (8.5"" x 11"")",0,1,1
Gangbusters B/X version,https://www.drivethrurpg.com/en/product/292055/gangbusters-b-x-version,64.0,11/1/19,"D&D-OGL, Other OSR Games","Oct 29, 2019",4.99,0,0,0,1,0,Watermarked PDF,0,1,0
Gangbusters B/X version,https://www.drivethrurpg.com/en/product/292055/gangbusters-b-x-version,64.0,11/1/19,"D&D-OGL, Other OSR Games","Oct 29, 2019",19.99,1,0,0,0,0,"Softcover, B&W Book (8.5"" x 11"")",0,1,0
Gangbusters B/X version,https://www.drivethrurpg.com/en/product/292055/gangbusters-b-x-version,64.0,11/1/19,"D&D-OGL, Other OSR Games","Oct 29, 2019",24.98,1,0,0,1,0,"PDF + Softcover, B&W Book (8.5"" x 11"")",0,1,0
Odyssey of the Dragonlords Adventure Book,https://www.drivethrurpg.com/en/product/285960/odyssey-of-the-dragonlords-adventure-book,450.0,2/4/20,Dungeons & Dragons,"Feb 4, 2020",25.0,0,0,0,1,0,Watermarked PDF,0,3,9
GAZ2 The Emirates of Ylaruam (Basic),https://www.drivethrurpg.com/en/product/124832/gaz2-the-emirates-of-ylaruam-basic,77.0,1/14/14,Basic/BECMI or OD&D,"Apr 8, 2020",4.99,0,0,0,0,0,Multiple Formats,0,1,5
GAZ2 The Emirates of Ylaruam (Basic),https://www.drivethrurpg.com/en/product/124832/gaz2-the-emirates-of-ylaruam-basic,77.0,1/14/14,Basic/BECMI or OD&D,"Apr 8, 2020",14.99,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,1,5
GAZ2 The Emirates of Ylaruam (Basic),https://www.drivethrurpg.com/en/product/124832/gaz2-the-emirates-of-ylaruam-basic,77.0,1/14/14,Basic/BECMI or OD&D,"Apr 8, 2020",19.98,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,1,5
"Deck of Chests, Fill Those Trunks With Random Loot!",https://www.drivethrurpg.com/en/product/455407/deck-of-chests-fill-those-trunks-with-random-loot,54.0,11/11/23,Dungeons & Dragons,"Oct 29, 2023",3.95,0,0,0,1,0,PDF,0,1,0
"Deck of Chests, Fill Those Trunks With Random Loot!",https://www.drivethrurpg.com/en/product/455407/deck-of-chests-fill-those-trunks-with-random-loot,54.0,11/11/23,Dungeons & Dragons,"Oct 29, 2023",15.95,0,0,1,0,0,Premium US Poker Card(s) in Tuckbox,0,1,0
"Deck of Chests, Fill Those Trunks With Random Loot!",https://www.drivethrurpg.com/en/product/455407/deck-of-chests-fill-those-trunks-with-random-loot,54.0,11/11/23,Dungeons & Dragons,"Oct 29, 2023",19.9,0,0,1,1,0,PDF + Premium US Poker Card(s) in Tuckbox,0,1,0
G1-3 Against the Giants (1e),https://www.drivethrurpg.com/en/product/17037/g1-3-against-the-giants-1e,32.0,1/22/13,1e (AD&D),"Apr 11, 2018",4.99,0,0,0,1,0,Watermarked PDF,0,1,6
G1-3 Against the Giants (1e),https://www.drivethrurpg.com/en/product/17037/g1-3-against-the-giants-1e,32.0,1/22/13,1e (AD&D),"Apr 11, 2018",9.99,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,1,6
G1-3 Against the Giants (1e),https://www.drivethrurpg.com/en/product/17037/g1-3-against-the-giants-1e,32.0,1/22/13,1e (AD&D),"Apr 11, 2018",14.98,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,1,6
Book of Lost Tables,https://www.drivethrurpg.com/en/product/437763/book-of-lost-tables,153.0,8/1/23,"1e (AD&D), 2e (AD&D), Basic/BECMI or OD&D, Old-School Revival (OSR)","May 14, 2023",9.95,0,0,0,1,0,PDF,0,1,14
Book of Lost Tables,https://www.drivethrurpg.com/en/product/437763/book-of-lost-tables,153.0,8/1/23,"1e (AD&D), 2e (AD&D), Basic/BECMI or OD&D, Old-School Revival (OSR)","May 14, 2023",29.95,0,1,0,0,0,"Hardcover, B&W Book (8.5"" x 11"")",0,1,14
Book of Lost Tables,https://www.drivethrurpg.com/en/product/437763/book-of-lost-tables,153.0,8/1/23,"1e (AD&D), 2e (AD&D), Basic/BECMI or OD&D, Old-School Revival (OSR)","May 14, 2023",39.9,0,1,0,1,0,"PDF + Hardcover, B&W Book (8.5"" x 11"")",0,1,14
"MA4 Castle of the Mad Archmage Level 9 West, The Brumal Realm",https://www.drivethrurpg.com/en/product/463513/ma4-castle-of-the-mad-archmage-level-9-west-the-brumal-realm,17.0,4/5/24,"1e (AD&D), Labyrinth Lord","Mar 11, 2024",4.95,0,0,0,1,0,Watermarked PDF,0,1,1
"MA4 Castle of the Mad Archmage Level 9 West, The Brumal Realm",https://www.drivethrurpg.com/en/product/463513/ma4-castle-of-the-mad-archmage-level-9-west-the-brumal-realm,17.0,4/5/24,"1e (AD&D), Labyrinth Lord","Mar 11, 2024",7.95,1,0,0,0,0,"Softcover, B&W Book (8.5"" x 11"")",0,1,1
"MA4 Castle of the Mad Archmage Level 9 West, The Brumal Realm",https://www.drivethrurpg.com/en/product/463513/ma4-castle-of-the-mad-archmage-level-9-west-the-brumal-realm,17.0,4/5/24,"1e (AD&D), Labyrinth Lord","Mar 11, 2024",12.9,1,0,0,1,0,"PDF + Softcover, B&W Book (8.5"" x 11"")",0,1,1
DARK PLACES & DEMOGORGONS - Survive This!! - Core Rule Book OSR RPG,https://www.drivethrurpg.com/en/product/218573/dark-places-demogorgons-survive-this-core-rule-book-osr-rpg,203.0,10/24/17,"Classic D&D/AD&D, Labyrinth Lord, Swords & Wizardry, Other OSR Games","Jan 17, 2018",9.99,0,0,0,1,0,Watermarked PDF,0,2,12
DARK PLACES & DEMOGORGONS - Survive This!! - Core Rule Book OSR RPG,https://www.drivethrurpg.com/en/product/218573/dark-places-demogorgons-survive-this-core-rule-book-osr-rpg,203.0,10/24/17,"Classic D&D/AD&D, Labyrinth Lord, Swords & Wizardry, Other OSR Games","Jan 17, 2018",12.5,1,0,0,0,0,"Softcover, B&W Book (6"" x 9"")",0,2,12
DARK PLACES & DEMOGORGONS - Survive This!! - Core Rule Book OSR RPG,https://www.drivethrurpg.com/en/product/218573/dark-places-demogorgons-survive-this-core-rule-book-osr-rpg,203.0,10/24/17,"Classic D&D/AD&D, Labyrinth Lord, Swords & Wizardry, Other OSR Games","Jan 17, 2018",19.5,0,1,0,0,0,"Hardcover, B&W Book (6"" x 9"")",0,2,12
DARK PLACES & DEMOGORGONS - Survive This!! - Core Rule Book OSR RPG,https://www.drivethrurpg.com/en/product/218573/dark-places-demogorgons-survive-this-core-rule-book-osr-rpg,203.0,10/24/17,"Classic D&D/AD&D, Labyrinth Lord, Swords & Wizardry, Other OSR Games","Jan 17, 2018",22.49,1,0,0,1,0,"PDF + Softcover, B&W Book (6"" x 9"")",0,2,12
DARK PLACES & DEMOGORGONS - Survive This!! - Core Rule Book OSR RPG,https://www.drivethrurpg.com/en/product/218573/dark-places-demogorgons-survive-this-core-rule-book-osr-rpg,203.0,10/24/17,"Classic D&D/AD&D, Labyrinth Lord, Swords & Wizardry, Other OSR Games","Jan 17, 2018",29.49,0,1,0,1,0,"PDF + Hardcover, B&W Book (6"" x 9"")",0,2,12
GAZ9 The Minrothad Guilds (Basic),https://www.drivethrurpg.com/en/product/17346/gaz9-the-minrothad-guilds-basic,96.0,8/19/14,"Classic D&D/AD&D, Basic/BECMI or OD&D","Aug 31, 2020",4.99,0,0,0,0,0,Multiple Formats,0,2,2
GAZ9 The Minrothad Guilds (Basic),https://www.drivethrurpg.com/en/product/17346/gaz9-the-minrothad-guilds-basic,96.0,8/19/14,"Classic D&D/AD&D, Basic/BECMI or OD&D","Aug 31, 2020",18.99,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,2,2
GAZ9 The Minrothad Guilds (Basic),https://www.drivethrurpg.com/en/product/17346/gaz9-the-minrothad-guilds-basic,96.0,8/19/14,"Classic D&D/AD&D, Basic/BECMI or OD&D","Aug 31, 2020",23.98,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,2,2
"MAZE RAT, Solo Roleplay Using MAZE RATS",https://www.drivethrurpg.com/en/product/318210/maze-rat-solo-roleplay-using-maze-rats,2.0,6/22/20,"Classic D&D/AD&D, Other unique systems, 5e-compatible, Other OSR Games","Aug 8, 2021",1.5,0,0,0,1,0,Watermarked PDF,0,1,0
D&D Basic Set - Player's Manual (BECMI ed.) (Basic),https://www.drivethrurpg.com/en/product/116578/d-d-basic-set-player-s-manual-becmi-ed-basic,64.0,7/16/13,Basic/BECMI or OD&D,"Oct 31, 2013",4.99,0,0,0,1,0,Watermarked PDF,0,1,3
GAZ10 The Orcs of Thar (Basic),https://www.drivethrurpg.com/en/product/132809/gaz10-the-orcs-of-thar-basic,96.0,7/29/14,Basic/BECMI or OD&D,"Nov 13, 2020",9.99,0,0,0,0,0,Multiple Formats,0,1,5
GAZ10 The Orcs of Thar (Basic),https://www.drivethrurpg.com/en/product/132809/gaz10-the-orcs-of-thar-basic,96.0,7/29/14,Basic/BECMI or OD&D,"Nov 13, 2020",19.99,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,1,5
GAZ10 The Orcs of Thar (Basic),https://www.drivethrurpg.com/en/product/132809/gaz10-the-orcs-of-thar-basic,96.0,7/29/14,Basic/BECMI or OD&D,"Nov 13, 2020",29.98,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,1,5
Somnus Domina: The Hanyou 2022 (5e Race Expansion),https://www.drivethrurpg.com/en/product/396111/somnus-domina-the-hanyou-2022-5e-race-expansion,37.0,6/25/22,5e-compatible,"Mar 11, 2023",14.99,0,0,0,1,0,Watermarked PDF,0,1,3
Somnus Domina: The Hanyou 2022 (5e Race Expansion),https://www.drivethrurpg.com/en/product/396111/somnus-domina-the-hanyou-2022-5e-race-expansion,37.0,6/25/22,5e-compatible,"Mar 11, 2023",19.99,1,0,1,0,1,"Softcover, Premium Color Book (8.5"" x 11"")",0,1,3
Somnus Domina: The Hanyou 2022 (5e Race Expansion),https://www.drivethrurpg.com/en/product/396111/somnus-domina-the-hanyou-2022-5e-race-expansion,37.0,6/25/22,5e-compatible,"Mar 11, 2023",23.99,0,1,1,0,1,"Hardcover, Premium Color Book (8.5"" x 11"")",0,1,3
Somnus Domina: The Hanyou 2022 (5e Race Expansion),https://www.drivethrurpg.com/en/product/396111/somnus-domina-the-hanyou-2022-5e-race-expansion,37.0,6/25/22,5e-compatible,"Mar 11, 2023",34.98,1,0,1,1,1,"PDF + Softcover, Premium Color Book (8.5"" x 11"")",0,1,3
Somnus Domina: The Hanyou 2022 (5e Race Expansion),https://www.drivethrurpg.com/en/product/396111/somnus-domina-the-hanyou-2022-5e-race-expansion,37.0,6/25/22,5e-compatible,"Mar 11, 2023",38.98,0,1,1,1,1,"PDF + Hardcover, Premium Color Book (8.5"" x 11"")",0,1,3
Hex Flower Cookbook - an overview and some thoughts on Hex Flower Game Engines by Goblin's Henchman,https://www.drivethrurpg.com/en/product/295083/hex-flower-cookbook-an-overview-and-some-thoughts-on-hex-flower-game-engines-by-goblin-s-henchman,20.0,11/16/19,"Dungeons & Dragons, Other OSR Games","Mar 21, 2023",,0,0,0,1,0,Watermarked PDF,0,1,1
Hex Flower Cookbook - an overview and some thoughts on Hex Flower Game Engines by Goblin's Henchman,https://www.drivethrurpg.com/en/product/295083/hex-flower-cookbook-an-overview-and-some-thoughts-on-hex-flower-game-engines-by-goblin-s-henchman,20.0,11/16/19,"Dungeons & Dragons, Other OSR Games","Mar 21, 2023",,1,0,0,0,1,"Softcover, Standard Color Book (5.827"" x 8.268"" (A5))",0,1,1
Hex Flower Cookbook - an overview and some thoughts on Hex Flower Game Engines by Goblin's Henchman,https://www.drivethrurpg.com/en/product/295083/hex-flower-cookbook-an-overview-and-some-thoughts-on-hex-flower-game-engines-by-goblin-s-henchman,20.0,11/16/19,"Dungeons & Dragons, Other OSR Games","Mar 21, 2023",,1,0,0,1,1,"PDF + Softcover, Standard Color Book (5.827"" x 8.268"" (A5))",0,1,1
Into the Unknown - Book 1: Characters,https://www.drivethrurpg.com/en/product/259831/into-the-unknown-book-1-characters,52.0,5/23/19,"5e-compatible, Old-School Revival (OSR)","May 27, 2019",4.99,0,0,0,1,0,Watermarked PDF,0,1,0
Into the Unknown - Book 1: Characters,https://www.drivethrurpg.com/en/product/259831/into-the-unknown-book-1-characters,52.0,5/23/19,"5e-compatible, Old-School Revival (OSR)","May 27, 2019",6.99,1,0,0,0,0,"Softcover, B&W Book (6"" x 9"")",0,1,0
Into the Unknown - Book 1: Characters,https://www.drivethrurpg.com/en/product/259831/into-the-unknown-book-1-characters,52.0,5/23/19,"5e-compatible, Old-School Revival (OSR)","May 27, 2019",11.98,1,0,0,1,0,"PDF + Softcover, B&W Book (6"" x 9"")",0,1,0
The Stolen Heirloom A 5e Solo Adventure,https://www.drivethrurpg.com/en/product/460338/the-stolen-heirloom-a-5e-solo-adventure,142.0,11/14/23,5e-compatible,"Jan 1, 2024",9.99,0,0,0,1,0,PDF,0,1,0
MIDNIGHT – Legacy of Darkness,https://www.drivethrurpg.com/en/product/369174/midnight-legacy-of-darkness,368.0,5/27/22,5e-compatible,"Jun 28, 2022",29.99,0,0,0,1,0,Watermarked PDF,0,1,0
GAZ11 The Republic of Darokin (Basic),https://www.drivethrurpg.com/en/product/16982/gaz11-the-republic-of-darokin-basic,96.0,8/5/14,"Classic D&D/AD&D, Basic/BECMI or OD&D","Mar 3, 2022",4.99,0,0,0,0,0,Multiple Formats,0,2,2
GAZ11 The Republic of Darokin (Basic),https://www.drivethrurpg.com/en/product/16982/gaz11-the-republic-of-darokin-basic,96.0,8/5/14,"Classic D&D/AD&D, Basic/BECMI or OD&D","Mar 3, 2022",19.99,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,2,2
GAZ11 The Republic of Darokin (Basic),https://www.drivethrurpg.com/en/product/16982/gaz11-the-republic-of-darokin-basic,96.0,8/5/14,"Classic D&D/AD&D, Basic/BECMI or OD&D","Mar 3, 2022",24.98,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,2,2
Atlas of Hyperborea,https://www.drivethrurpg.com/en/product/381202/atlas-of-hyperborea,38.0,12/20/21,"Classic D&D/AD&D, Old-School Revival (OSR)","Dec 19, 2021",5.0,0,0,0,1,0,PDF,0,1,1
